编码,日期,促销比率
2011,20150307,0.000
2011,20150308,0.400
2011,20150309,0.000
2011,20150310,0.250
2011,20150311,0.200
2011,20150312,0.200
2011,20150313,0.000
2011,20150314,0.200
2011,20150315,0.250
2011,20150316,0.200
2011,20150317,0.000
2011,20150318,0.143
2011,20150319,0.000
2011,20150320,0.200
2011,20150321,0.200
2011,20150322,0.000
2011,20150323,0.200
2011,20150324,0.000
2011,20150325,0.333
2011,20150326,0.200
2011,20150327,0.000
2011,20150328,0.333
2011,20150329,0.200
2011,20150330,0.333
2011,20150331,0
2011,20150401,0.143
2011,20150402,0.111
2011,20150403,0.200
2011,20150404,0.000
2011,20150405,0.111
2011,20150406,0.167
2011,20150407,0.200
2011,20150408,0.000
2011,20150409,0
2011,20150410,0.000
2011,20150411,0.000
2011,20150412,0.000
2011,20150413,0.333
2011,20150414,0.000
2011,20150415,0.400
2011,20150416,0
2011,20150417,0.000
2011,20150418,0.333
2011,20150419,0.250
2011,20150420,0.000
2011,20150421,0.000
2011,20150422,0.333
2011,20150423,0.000
2011,20150424,0.333
2011,20150425,0.200
2011,20150426,0.125
2011,20150427,0.200
2011,20150428,0.286
2011,20150429,0.250
2011,20150430,0.500
2012,20150101,0
2012,20150102,0
2012,20150103,0
2012,20150104,0
2012,20150105,0.000
2012,20150106,0.000
2012,20150107,0.000
2012,20150108,0.000
2012,20150109,0
2012,20150110,0
2012,20150111,0
2012,20150112,0.000
2012,20150113,0
2012,20150114,0
2012,20150115,0
2012,20150116,0.000
2012,20150117,0.000
2012,20150118,0.000
2012,20150119,0.000
2012,20150120,0
2012,20150121,0.000
2012,20150122,0.000
2012,20150123,0
2012,20150124,0
2012,20150125,0
2012,20150126,0
2012,20150127,0
2012,20150128,0
2012,20150129,0.000
2012,20150130,0.500
2012,20150131,0.000
2012,20150201,0
2012,20150202,0.000
2012,20150203,0
2012,20150204,0
2012,20150205,0.000
2012,20150206,0
2012,20150207,0
2012,20150208,0
2012,20150209,0
2012,20150210,0.000
2012,20150211,0.000
2012,20150212,0.000
2012,20150213,0.000
2012,20150214,0
2012,20150215,0.000
2012,20150216,0.000
2012,20150217,0
2012,20150218,0.000
2012,20150219,0
2012,20150220,0
2012,20150221,0.000
2012,20150222,0
2012,20150223,0.000
2012,20150224,0
2012,20150225,0.000
2012,20150226,0
2012,20150227,0
2012,20150228,0.000
2012,20150301,0.000
2012,20150302,0.000
2012,20150303,0.000
2012,20150304,0
2012,20150305,0.000
2012,20150306,0.000
2012,20150307,0
2012,20150308,0.000
2012,20150309,0.000
2012,20150310,0.000
2012,20150311,0
2012,20150312,0.000
2012,20150313,0
2012,20150314,0
2012,20150315,0
2012,20150316,0.000
2012,20150317,0.000
2012,20150318,0
2012,20150319,0.000
2012,20150320,0.000
2012,20150321,0.000
2012,20150322,0.000
2012,20150323,0.000
2012,20150324,0
2012,20150325,0.500
2012,20150326,0
2012,20150327,0
2012,20150328,0
2012,20150329,0
2012,20150330,0.000
2012,20150331,0
2012,20150401,0.500
2012,20150402,0
2012,20150403,0
2012,20150404,0.000
2012,20150405,0.000
2012,20150406,0.000
2012,20150407,0.000
2012,20150408,0.000
2012,20150409,0
2012,20150410,0
2012,20150411,0.000
2012,20150412,0.000
2012,20150413,0
2012,20150414,0
2012,20150415,0.500
2012,20150416,0
2012,20150417,0.000
2012,20150418,0.500
2012,20150419,0
2012,20150420,0.000
2012,20150421,0
2012,20150422,0
2012,20150423,0.000
2012,20150424,0
2012,20150425,0
2012,20150426,0
2012,20150427,0
2012,20150428,0
2012,20150429,0.000
2012,20150430,0
2013,20150101,0.000
2013,20150102,0.000
2013,20150103,0.000
2013,20150104,0.250
2013,20150105,0.000
2013,20150106,0.000
2013,20150107,0.000
2013,20150108,0.000
2013,20150109,0.000
2013,20150110,0.000
2013,20150111,0.000
2013,20150112,0.000
2013,20150113,0.000
2013,20150114,0.000
2013,20150115,0.000
2013,20150116,0.000
2013,20150117,0.000
2013,20150118,0.000
2013,20150119,0.000
2013,20150120,0.000
2013,20150121,0.000
2013,20150122,0.000
2013,20150123,0.000
2013,20150124,0.333
2013,20150125,0.000
2013,20150126,0.000
2013,20150127,0.250
2013,20150128,0.000
2013,20150129,0.000
2013,20150130,0.333
2013,20150131,0.000
2013,20150201,0.000
2013,20150202,0.000
2013,20150203,0.000
2013,20150204,0
2013,20150205,0.000
2013,20150206,0.000
2013,20150207,0.250
2013,20150208,0.000
2013,20150209,0.000
2013,20150210,0.000
2013,20150211,0.000
2013,20150212,0.333
2013,20150213,0.000
2013,20150214,0
2013,20150215,0.000
2013,20150216,0.500
2013,20150217,0.000
2013,20150218,0.143
2013,20150219,0
2013,20150220,0.000
2013,20150221,0.000
2013,20150222,0
2013,20150223,0.000
2013,20150224,0
2013,20150225,0
2013,20150226,0.000
2013,20150227,0.000
2013,20150228,0.000
2013,20150301,0.000
2013,20150302,0.000
2013,20150303,0.000
2013,20150304,0.250
2013,20150305,0.000
2013,20150306,0.333
2013,20150307,0.250
2013,20150308,0.000
2013,20150309,0.000
2013,20150310,0.000
2013,20150311,0.333
2013,20150312,0.000
2013,20150313,0.000
2013,20150314,0.000
2013,20150315,0.500
2013,20150316,0.333
2013,20150317,0.000
2013,20150318,0.333
2013,20150319,0.250
2013,20150320,0.000
2013,20150321,0.000
2013,20150322,0.000
2013,20150323,0.000
2013,20150324,0.000
2013,20150325,0.000
2013,20150326,0.250
2013,20150327,0.333
2013,20150328,0
2013,20150329,0.000
2013,20150330,0.667
2013,20150331,0
2013,20150401,0.200
2013,20150402,0
2013,20150403,0.000
2013,20150404,0.000
2013,20150405,0.000
2013,20150406,0.500
2013,20150407,0.000
2013,20150408,0.000
2013,20150409,0
2013,20150410,0.500
2013,20150411,1.000
2013,20150412,0.000
2013,20150413,0.000
2013,20150414,0.000
2013,20150415,0.250
2013,20150416,0
2013,20150417,0.000
2013,20150418,0.200
2013,20150419,0.000
2013,20150420,0.000
2013,20150421,0.000
2013,20150422,0.000
2013,20150423,1.000
2013,20150424,0.000
2013,20150425,0.000
2013,20150426,0.167
2013,20150427,0
2013,20150428,0.333
2013,20150429,0.250
2013,20150430,0.000
2014,20150101,0.333
2014,20150102,0.000
2014,20150103,0.000
2014,20150104,0.000
2014,20150105,0.000
2014,20150106,0.000
2014,20150107,0.000
2014,20150108,0.000
2014,20150109,0.000
2014,20150110,0.000
2014,20150111,0.000
2014,20150112,0.000
2014,20150113,0.000
2014,20150114,0.000
2014,20150115,0.333
2014,20150116,0.000
2014,20150117,0.000
2014,20150118,0.250
2014,20150119,0.000
2014,20150120,0.000
2014,20150121,0.000
2014,20150122,0.000
2014,20150123,0.000
2014,20150124,0.000
2014,20150125,0.000
2014,20150126,0.000
2014,20150127,0.000
2014,20150128,0.167
2014,20150129,0.000
2014,20150130,0.000
2014,20150131,0.250
2014,20150201,0.000
2014,20150202,0.000
2014,20150203,0.000
2014,20150204,0
2014,20150205,0.500
2014,20150206,0.333
2014,20150207,0.333
2014,20150208,0.200
2014,20150209,0.000
2014,20150210,0.250
2014,20150211,0.000
2014,20150212,0
2014,20150213,0.000
2014,20150214,0
2014,20150215,0.000
2014,20150216,0.000
2014,20150217,0.000
2014,20150218,0.333
2014,20150219,0
2014,20150220,0.000
2014,20150221,0.333
2014,20150222,0.000
2014,20150223,0.000
2014,20150224,0.000
2014,20150225,0.000
2014,20150226,0.000
2014,20150227,0.000
2014,20150228,0.250
2014,20150301,0.000
2014,20150302,0.000
2014,20150303,0.000
2014,20150304,0.200
2014,20150305,0.250
2014,20150306,0.000
2014,20150307,0.000
2014,20150308,0.000
2014,20150309,0.167
2014,20150310,0.500
2014,20150311,0.167
2014,20150312,0.000
2014,20150313,0.000
2014,20150314,0.000
2014,20150315,0.000
2014,20150316,0.000
2014,20150317,0.000
2014,20150318,0.000
2014,20150319,0.000
2014,20150320,1.000
2014,20150321,0.000
2014,20150322,0
2014,20150323,0.000
2014,20150324,0.000
2014,20150325,0.000
2014,20150326,0.000
2014,20150327,1.000
2014,20150328,0.000
2014,20150329,0.200
2014,20150330,0.333
2014,20150331,0
2014,20150401,0.200
2014,20150402,0.000
2014,20150403,0.000
2014,20150404,0.000
2014,20150405,0.333
2014,20150406,0.000
2014,20150407,0.000
2014,20150408,0.000
2014,20150409,0
2014,20150410,0.000
2014,20150411,0.000
2014,20150412,0.000
2014,20150413,0.000
2014,20150414,0.000
2014,20150415,0.167
2014,20150416,0
2014,20150417,0.000
2014,20150418,0.000
2014,20150419,0.000
2014,20150420,0.000
2014,20150421,0.000
2014,20150422,0.333
2014,20150423,0.000
2014,20150424,0.000
2014,20150425,0.000
2014,20150426,0.000
2014,20150427,0.000
2014,20150428,0.000
2014,20150429,0.000
2014,20150430,0.000
2015,20150101,0
2015,20150102,0.000
2015,20150103,0.000
2015,20150104,0.000
2015,20150105,0
2015,20150106,0.000
2015,20150107,0.000
2015,20150108,0.000
2015,20150109,0.000
2015,20150110,0.000
2015,20150111,0.000
2015,20150112,0.000
2015,20150113,0.000
2015,20150114,0.000
2015,20150115,0
2015,20150116,0.000
2015,20150117,0.000
2015,20150118,0.000
2015,20150119,0.500
2015,20150120,0
2015,20150121,0.500
2015,20150122,0
2015,20150123,0.000
2015,20150124,0.000
2015,20150125,0.000
2015,20150126,0.000
2015,20150127,0.000
2015,20150128,0.000
2015,20150129,0.000
2015,20150130,0
2015,20150131,0.000
2015,20150201,0
2015,20150202,0.000
2015,20150203,0.000
2015,20150204,0
2015,20150205,1.000
2015,20150206,0.000
2015,20150207,0.000
2015,20150208,0
2015,20150209,0.000
2015,20150210,0.000
2015,20150211,0.500
2015,20150212,0.000
2015,20150213,0.333
2015,20150214,0
2015,20150215,0.333
2015,20150216,0.333
2015,20150217,0.375
2015,20150218,0.400
2015,20150219,0
2015,20150220,0.000
2015,20150221,0.000
2015,20150222,0.000
2015,20150223,0.000
2015,20150224,0.000
2015,20150225,0.000
2015,20150226,0.000
2015,20150227,0.000
2015,20150228,0.000
2015,20150301,0
2015,20150302,0.000
2015,20150303,0
2015,20150304,0.000
2015,20150305,0.000
2015,20150306,0.000
2015,20150307,0.000
2015,20150308,0.000
2015,20150309,0.000
2015,20150310,0.000
2015,20150311,0.000
2015,20150312,0.000
2015,20150313,0
2015,20150314,0.000
2015,20150315,0.000
2015,20150316,0.000
2015,20150317,0.000
2015,20150318,0.333
2015,20150319,0.500
2015,20150320,0.000
2015,20150321,0.333
2015,20150322,0
2015,20150323,0
2015,20150324,0.250
2015,20150325,0
2015,20150326,0.333
2015,20150327,0.000
2015,20150328,0
2015,20150329,0
2015,20150330,0.000
2015,20150331,0
2015,20150401,1.000
2015,20150402,0.000
2015,20150403,0.000
2015,20150404,0.000
2015,20150405,0.000
2015,20150406,0.000
2015,20150407,0
2015,20150408,0
2015,20150409,0
2015,20150410,1.000
2015,20150411,0.000
2015,20150412,0.500
2015,20150413,0.000
2015,20150414,0
2015,20150415,0
2015,20150416,0
2015,20150417,0
2015,20150418,0
2015,20150419,0.000
2015,20150420,0.000
2015,20150421,0
2015,20150422,0
2015,20150423,0
2015,20150424,0.000
2015,20150425,0.000
2015,20150426,0.333
2015,20150427,0.000
2015,20150428,0
2015,20150429,0
2015,20150430,1.000
2101,20150101,0.000
2101,20150102,0.000
2101,20150103,0
2101,20150104,0
2101,20150105,0
2101,20150106,0.000
2101,20150107,0
2101,20150108,0.000
2101,20150109,0
2101,20150110,0.500
2101,20150111,0
2101,20150112,0
2101,20150113,0
2101,20150114,0
2101,20150115,0.000
2101,20150116,0.000
2101,20150117,0
2101,20150118,0.000
2101,20150119,0
2101,20150120,0
2101,20150121,1.000
2101,20150122,0
2101,20150123,0
2101,20150124,0
2101,20150125,1.000
2101,20150126,0
2101,20150127,1.000
2101,20150128,0
2101,20150129,0
2101,20150130,1.000
2101,20150131,0.000
2101,20150201,0.000
2101,20150202,0
2101,20150203,0.000
2101,20150204,0
2101,20150205,0
2101,20150206,0.000
2101,20150207,0
2101,20150208,0
2101,20150209,0
2101,20150210,0
2101,20150211,0
2101,20150212,0
2101,20150213,0
2101,20150214,0
2101,20150215,0.000
2101,20150216,0
2101,20150217,0.667
2101,20150218,0
2101,20150219,0
2101,20150220,0
2101,20150221,0
2101,20150222,0
2101,20150223,0
2101,20150224,0.000
2101,20150225,0
2101,20150226,0
2101,20150227,0
2101,20150228,0
2101,20150301,0
2101,20150302,0
2101,20150303,0.000
2101,20150304,0.000
2101,20150305,0
2101,20150306,0.000
2101,20150307,0.000
2101,20150308,0
2101,20150309,0.000
2101,20150310,0
2101,20150311,0.000
2101,20150312,0
2101,20150313,0
2101,20150314,0
2101,20150315,0
2101,20150316,0
2101,20150317,0
2101,20150318,0
2101,20150319,0.000
2101,20150320,0
2101,20150321,0
2101,20150322,0
2101,20150323,0
2101,20150324,0
2101,20150325,0
2101,20150326,0.000
2101,20150327,0
2101,20150328,0.000
2101,20150329,0.000
2101,20150330,0
2101,20150331,0
2101,20150401,0.000
2101,20150402,0
2101,20150403,0
2101,20150404,0
2101,20150405,0.000
2101,20150406,0
2101,20150407,0
2101,20150408,0
2101,20150409,0
2101,20150410,0
2101,20150411,0.000
2101,20150412,0.000
2101,20150413,0
2101,20150414,0.000
2101,20150415,0
2101,20150416,0
2101,20150417,0
2101,20150418,0
2101,20150419,1.000
2101,20150420,0.000
2101,20150421,0
2101,20150422,0
2101,20150423,0
2101,20150424,0.000
2101,20150425,0
2101,20150426,0
2101,20150427,0.000
2101,20150428,0
2101,20150429,0.000
2101,20150430,0
2102,20150101,0
2102,20150102,0
2102,20150103,0
2102,20150104,0.000
2102,20150105,0.000
2102,20150106,0.000
2102,20150107,0
2102,20150108,0
2102,20150109,0
2102,20150110,0
2102,20150111,0
2102,20150112,0
2102,20150113,0
2102,20150114,0.000
2102,20150115,0
2102,20150116,0
2102,20150117,0
2102,20150118,0
2102,20150119,0
2102,20150120,0.000
2102,20150121,0
2102,20150122,0.000
2102,20150123,0
2102,20150124,0
2102,20150125,0
2102,20150126,0
2102,20150127,0
2102,20150128,0
2102,20150129,0
2102,20150130,0
2102,20150131,0
2102,20150201,0
2102,20150202,0
2102,20150203,0.000
2102,20150204,0
2102,20150205,0
2102,20150206,0.000
2102,20150207,0
2102,20150208,0
2102,20150209,0
2102,20150210,0
2102,20150211,0
2102,20150212,0
2102,20150213,0
2102,20150214,0
2102,20150215,0
2102,20150216,0
2102,20150217,0
2102,20150218,0
2102,20150219,0
2102,20150220,0
2102,20150221,0
2102,20150222,0.000
2102,20150223,0
2102,20150224,0
2102,20150225,0
2102,20150226,0
2102,20150227,0
2102,20150228,0
2102,20150301,0.000
2102,20150302,0
2102,20150303,0.000
2102,20150304,0
2102,20150305,0
2102,20150306,0
2102,20150307,0
2102,20150308,0
2102,20150309,0
2102,20150310,0
2102,20150311,0
2102,20150312,0
2102,20150313,0
2102,20150314,0
2102,20150315,0
2102,20150316,0
2102,20150317,0
2102,20150318,0
2102,20150319,0
2102,20150320,0
2102,20150321,0
2102,20150322,0
2102,20150323,0
2102,20150324,0.000
2102,20150325,0
2102,20150326,0
2102,20150327,0
2102,20150328,0
2102,20150329,0
2102,20150330,0
2102,20150331,0
2102,20150401,0.000
2102,20150402,0
2102,20150403,0
2102,20150404,0
2102,20150405,0
2102,20150406,0
2102,20150407,0
2102,20150408,0
2102,20150409,0
2102,20150410,0
2102,20150411,0
2102,20150412,0
2102,20150413,0.000
2102,20150414,0
2102,20150415,0
2102,20150416,0
2102,20150417,0
2102,20150418,0
2102,20150419,0.000
2102,20150420,0
2102,20150421,0.000
2102,20150422,0
2102,20150423,0
2102,20150424,0
2102,20150425,0
2102,20150426,0
2102,20150427,0
2102,20150428,0
2102,20150429,0
2102,20150430,0
2103,20150101,0.000
2103,20150102,0
2103,20150103,0
2103,20150104,0.000
2103,20150105,0.000
2103,20150106,0
2103,20150107,0
2103,20150108,0
2103,20150109,0.000
2103,20150110,0
2103,20150111,0
2103,20150112,0
2103,20150113,0
2103,20150114,0.000
2103,20150115,0
2103,20150116,0
2103,20150117,0.000
2103,20150118,0
2103,20150119,0.000
2103,20150120,0.000
2103,20150121,0.000
2103,20150122,0
2103,20150123,1.000
2103,20150124,0
2103,20150125,0
2103,20150126,0
2103,20150127,0.000
2103,20150128,1.000
2103,20150129,0
2103,20150130,0
2103,20150131,0
2103,20150201,0
2103,20150202,0.000
2103,20150203,0
2103,20150204,0
2103,20150205,0
2103,20150206,0.000
2103,20150207,0
2103,20150208,0
2103,20150209,1.000
2103,20150210,0
2103,20150211,0
2103,20150212,0
2103,20150213,0
2103,20150214,0
2103,20150215,0
2103,20150216,0
2103,20150217,0.000
2103,20150218,0
2103,20150219,0
2103,20150220,0
2103,20150221,0
2103,20150222,0
2103,20150223,0
2103,20150224,0.000
2103,20150225,0
2103,20150226,0.000
2103,20150227,0
2103,20150228,1.000
2103,20150301,0
2103,20150302,0.000
2103,20150303,0.000
2103,20150304,0
2103,20150305,0.000
2103,20150306,0
2103,20150307,0
2103,20150308,0
2103,20150309,0.000
2103,20150310,0
2103,20150311,0.000
2103,20150312,0
2103,20150313,0
2103,20150314,0.000
2103,20150315,0
2103,20150316,0
2103,20150317,0.000
2103,20150318,0
2103,20150319,0
2103,20150320,0.000
2103,20150321,0.000
2103,20150322,0
2103,20150323,0
2103,20150324,0.000
2103,20150325,0
2103,20150326,0
2103,20150327,0
2103,20150328,0
2103,20150329,0
2103,20150330,0
2103,20150331,0
2103,20150401,0.000
2103,20150402,0
2103,20150403,0
2103,20150404,0
2103,20150405,0
2103,20150406,0.000
2103,20150407,0
2103,20150408,0.000
2103,20150409,0
2103,20150410,0.000
2103,20150411,0
2103,20150412,0.000
2103,20150413,0.000
2103,20150414,0
2103,20150415,0
2103,20150416,0
2103,20150417,0.000
2103,20150418,0.000
2103,20150419,0.000
2103,20150420,0
2103,20150421,0
2103,20150422,0.000
2103,20150423,0.500
2103,20150424,0
2103,20150425,0
2103,20150426,0
2103,20150427,0
2103,20150428,0
2103,20150429,0.000
2103,20150430,0
2104,20150101,0
2104,20150102,0.000
2104,20150103,0
2104,20150104,0.000
2104,20150105,0.000
2104,20150106,0.000
2104,20150107,0
2104,20150108,0
2104,20150109,0.000
2104,20150110,1.000
2104,20150111,0.500
2104,20150112,0.500
2104,20150113,1.000
2104,20150114,0.000
2104,20150115,0.000
2104,20150116,0.000
2104,20150117,0.000
2104,20150118,0
2104,20150119,0.000
2104,20150120,0
2104,20150121,0.000
2104,20150122,0
2104,20150123,0.000
2104,20150124,0.000
2104,20150125,0
2104,20150126,0.000
2104,20150127,0.000
2104,20150128,0.000
2104,20150129,0
2104,20150130,0.000
2104,20150131,0.000
2104,20150201,0.000
2104,20150202,0
2104,20150203,0.000
2104,20150204,0
2104,20150205,0.000
2104,20150206,0
2104,20150207,0.000
2104,20150208,0.000
2104,20150209,0.000
2104,20150210,0.000
2104,20150211,0
2104,20150212,0
2104,20150213,0.000
2104,20150214,0
2104,20150215,0
2104,20150216,0.000
2104,20150217,0.000
2104,20150218,0.000
2104,20150219,0.000
2104,20150220,0.000
2104,20150221,0.000
2104,20150222,0.000
2104,20150223,0
2104,20150224,0
2104,20150225,0.000
2104,20150226,0.000
2104,20150227,0.000
2104,20150228,0.000
2104,20150301,0.000
2104,20150302,0.000
2104,20150303,0
2104,20150304,0.000
2104,20150305,0.000
2104,20150306,0.000
2104,20150307,0.000
2104,20150308,0
2104,20150309,0
2104,20150310,0
2104,20150311,0.000
2104,20150312,0
2104,20150313,0
2104,20150314,0.000
2104,20150315,0
2104,20150316,0.000
2104,20150317,0
2104,20150318,0.000
2104,20150319,0.000
2104,20150320,0
2104,20150321,0
2104,20150322,0
2104,20150323,0
2104,20150324,0
2104,20150325,0
2104,20150326,0.000
2104,20150327,0
2104,20150328,0
2104,20150329,0.000
2104,20150330,0.000
2104,20150331,0
2104,20150401,0
2104,20150402,0
2104,20150403,0
2104,20150404,0.000
2104,20150405,0.000
2104,20150406,0.000
2104,20150407,0
2104,20150408,1.000
2104,20150409,0
2104,20150410,1.000
2104,20150411,0
2104,20150412,0
2104,20150413,1.000
2104,20150414,0
2104,20150415,0.500
2104,20150416,0
2104,20150417,0
2104,20150418,0.500
2104,20150419,1.000
2104,20150420,1.000
2104,20150421,0.000
2104,20150422,0.000
2104,20150423,0
2104,20150424,0
2104,20150425,0
2104,20150426,0
2104,20150427,0
2104,20150428,0
2104,20150429,0
2104,20150430,0
2105,20150101,0.000
2105,20150102,0.000
2105,20150103,0.500
2105,20150104,0.000
2105,20150105,0.000
2105,20150106,1.000
2105,20150107,0
2105,20150108,1.000
2105,20150109,0.333
2105,20150110,0.250
2105,20150111,0.000
2105,20150112,0.000
2105,20150113,0
2105,20150114,0.667
2105,20150115,0
2105,20150116,0.000
2105,20150117,0.000
2105,20150118,0
2105,20150119,0.333
2105,20150120,0
2105,20150121,0.333
2105,20150122,0.667
2105,20150123,1.000
2105,20150124,0
2105,20150125,0.000
2105,20150126,0
2105,20150127,0.600
2105,20150128,0.500
2105,20150129,0.000
2105,20150130,1.000
2105,20150131,0.333
2105,20150201,1.000
2105,20150202,1.000
2105,20150203,1.000
2105,20150204,0
2105,20150205,0
2105,20150206,0.600
2105,20150207,0.500
2105,20150208,0.250
2105,20150209,0.600
2105,20150210,1.000
2105,20150211,0.667
2105,20150212,1.000
2105,20150213,0.800
2105,20150214,0
2105,20150215,0.714
2105,20150216,0.571
2105,20150217,0.667
2105,20150218,0.750
2105,20150219,0.333
2105,20150220,0.000
2105,20150221,0.000
2105,20150222,0
2105,20150223,0
2105,20150224,0.000
2105,20150225,0.000
2105,20150226,0
2105,20150227,0
2105,20150228,0
2105,20150301,0
